interaction_id,timestamp,query_type,handled_by,response_time_min,resolution_status,customer_sentiment,customer_satisfaction,interaction_cost_usd,customer_id,region,device_type,follow_up_required
2ddbb304-f922-4d6d-8cc3-9bcca1a898b9,2024-04-17,Technical Support,Human Agent,9.94,Escalated,0.49,3,6.2,cf793788-c28f-4886-8ab2-fbf0224625f5,Minnesota,Desktop,False
17a2cda4-0e1c-4f0b-a679-4499db4ab76a,2024-04-24,Password Reset,Human Agent,8.75,Resolved,1.0,3,5.33,54d6679e-7f86-4661-b169-68d829ec4990,Oklahoma,Tablet,False
86f094c9-98f2-4ab0-9e23-c80b56b42505,2024-02-24,Shipping Inquiry,AI Chatbot,1.62,Resolved,0.17,3,2.09,0a5c1f3f-cb14-4ff2-a38a-446df4d3d16a,North Carolina,Tablet,False
9cd6bf59-f1d3-46ea-aab5-a638af959d85,2024-04-08,Account Update,AI Chatbot,0.69,Resolved,0.52,5,5.06,8790f66e-db79-4351-a6ac-13b8091760c3,Washington,Mobile,False
09268207-6f9c-4ab3-bb6c-ff236993b06d,2024-03-25,Technical Support,Human Agent,8.77,Resolved,0.84,2,6.39,a55742a4-611d-42db-bd7d-84b5c57d2cc5,Wyoming,Mobile,False
926cff16-7311-40d3-b3d1-3b44b5a7d2ff,2024-02-11,Technical Support,AI Chatbot,0.82,Resolved,0.55,5,3.18,8d3a852f-dcd7-4632-8a1c-bf6415766c92,Oklahoma,Mobile,False
bda69896-76e3-42fd-83d1-588cdf4605b4,2024-06-03,Product Information,Human Agent,5.86,Resolved,0.43,4,7.41,5f8125fe-f683-49fd-9be4-e2c63c031376,Connecticut,Tablet,False
31264004-8b7b-40b3-b0ad-6b21cefd0d24,2024-06-26,Technical Support,AI Chatbot,1.25,Escalated,0.65,3,3.31,35ba5f27-45c9-40b2-b19a-b5f533f56df8,Indiana,Desktop,False
55ef12d6-9745-4f15-a4f8-0def7228a707,2024-05-25,Password Reset,Human Agent,6.68,Resolved,0.74,4,8.07,5a7df979-08a6-43fe-8eb2-3a32996a8c4b,Missouri,Desktop,False
69a96098-0e97-4b03-95e3-cf7962b53323,2024-03-22,Account Update,Human Agent,8.84,Resolved,0.51,5,4.86,aa4bc67e-194a-4403-9a8a-23a90495b42a,Georgia,Mobile,False
a2fb882a-fde3-4676-96ee-b78c0a7937af,2024-05-02,Billing Question,AI Chatbot,2.0,Escalated,0.13,2,3.52,6ecf8aff-5c2a-4d0c-ab3f-04f6bd1d0946,Hawaii,Desktop,False
13b13696-4d04-4f4e-94f9-ba2cee93442a,2024-05-21,Shipping Inquiry,AI Chatbot,0.88,Escalated,0.49,3,2.08,2aea0410-0093-48d3-bebc-01a1a2f2d823,New York,Desktop,True
565df6ac-783c-4fde-b1ff-234434b68c88,2024-05-02,Shipping Inquiry,AI Chatbot,1.62,Escalated,0.27,3,4.04,5f9cf20d-c671-42e0-adcb-d3172a19378e,Hawaii,Mobile,False
e0286aad-1c86-476b-aa20-45cf1d78112c,2024-01-30,Technical Support,Human Agent,5.51,Resolved,0.25,3,6.82,b833fc7b-0cf2-4314-9d9c-fddffb3b1163,Oregon,Tablet,False
3fc254af-802b-46d2-a4ae-ee66509489f0,2024-04-29,Product Information,AI Chatbot,1.14,Resolved,0.22,3,3.16,1de6110e-772c-4d73-a7cc-a0e7e5ef692b,Arizona,Tablet,False
ab88f160-a08f-4868-8aaa-b4e3247a3b73,2024-04-11,Billing Question,Human Agent,8.5,Resolved,0.24,4,6.04,862abe75-a0cc-4d0a-91c9-514244beccfa,Maine,Mobile,False
ac96a08a-b94d-4820-8967-6b0e6cf7ae9d,2024-05-16,Password Reset,Human Agent,8.09,Escalated,0.9,1,9.28,0bb42bb7-5b2a-4a44-a45e-b4176dd9221f,Oklahoma,Tablet,False
e1670a98-ca13-4101-8cbe-b647978d1eea,2024-03-10,Shipping Inquiry,AI Chatbot,0.47,Resolved,0.66,5,1.7,5dcdc1dd-c630-442f-a4c4-5de5e9f10aef,Hawaii,Desktop,False
bcef232e-f54b-4b43-8726-5b68bd3ed295,2024-04-30,Account Update,Human Agent,8.49,Resolved,-0.1,3,9.13,05dbb06d-e8d1-42d9-bcb9-73ec52400635,Rhode Island,Tablet,False
1bc2f26e-4da7-4c84-8d2d-df34f07eebb6,2024-01-10,Technical Support,Human Agent,13.37,Resolved,1.0,4,8.02,8888509d-cf56-407d-8ec4-e28830981af7,Pennsylvania,Tablet,False
5907cdb3-5c13-4fc4-860b-ff9d5e98e4c2,2024-03-04,Account Update,AI Chatbot,1.9,Resolved,0.1,4,3.44,698bcc87-afef-48f2-937e-d35fa5ad1854,New Mexico,Mobile,False
513694c8-67d3-4be4-9c6c-541902f5265c,2024-06-17,Billing Question,AI Chatbot,2.1,Pending,0.42,2,3.43,5eaaeb29-d2be-4702-89b7-b6ff530395d1,South Dakota,Desktop,False
1d71f965-7fb7-4bcf-98e4-ad2b011bc6f2,2024-03-04,Product Information,AI Chatbot,0.52,Escalated,0.65,3,0.91,87ad83ab-5e52-49a5-904c-94c584f918ed,Utah,Mobile,True
240924d7-c6fe-4929-9fe8-92b89c338671,2024-04-03,Product Information,AI Chatbot,0.77,Resolved,0.5,5,2.82,c607d054-335c-4ec1-a670-dc3c3f355c2d,Florida,Desktop,False
a09dbd7e-3a41-4807-89a7-bbcb8ec68c70,2024-03-18,Technical Support,AI Chatbot,1.72,Resolved,0.25,3,2.34,ac380464-11c3-4be2-88f9-ef030487efb3,New York,Tablet,False
c5c4b937-2fbd-40d9-aafd-2bc40d4a679a,2024-01-21,Shipping Inquiry,AI Chatbot,2.11,Resolved,0.5,4,3.02,10731b1c-281c-4d53-abaa-0cd1837561f1,Ohio,Mobile,False
74287f44-1d02-4941-91d2-a7b4e0ac9ece,2024-05-21,Technical Support,Human Agent,2.96,Resolved,0.69,4,6.59,fd4b5a7f-0bc8-421a-94a7-36638e50a622,Colorado,Desktop,False
8d776ac3-0d49-4eb4-804c-6eb7826471ac,2024-05-01,Technical Support,Human Agent,7.89,Resolved,0.54,2,4.49,0e3e95f0-cde8-48d2-92ff-289636c84a9b,Michigan,Tablet,False
9970cba3-c7d8-4c66-8672-b5315f1294b4,2024-03-20,Product Information,Human Agent,4.97,Resolved,-0.05,4,7.36,c64def6e-c42b-4763-b15c-6867ee990f61,Delaware,Desktop,False
5c0cd87c-ae3e-48c3-a5f3-05c780a20123,2024-02-27,Password Reset,Human Agent,8.4,Resolved,0.36,3,6.08,0e0da558-9dc2-437e-a284-73974df79e72,Delaware,Desktop,False
0fe895a0-e94f-4ea9-86ab-ba948b989f33,2024-05-19,Billing Question,AI Chatbot,1.39,Resolved,0.28,3,4.75,d331fbfe-eda2-4112-bdab-746093f92dbb,New Hampshire,Mobile,False
4eeb3142-b0df-492d-ba19-387e180dfa7e,2024-03-12,Shipping Inquiry,Human Agent,9.66,Resolved,0.25,3,7.14,742aafff-fc07-490f-b875-6d7ce3683132,West Virginia,Tablet,False
a12f483c-ddef-4182-bd43-e6475bf2416d,2024-06-01,Password Reset,Human Agent,10.15,Escalated,0.41,1,3.89,7a9efd1b-cdb7-4a4d-b896-64faf445f16a,Illinois,Mobile,False
b549b362-2d90-40e1-a121-9c5cceed68a4,2024-06-07,Account Update,Human Agent,4.95,Resolved,0.11,3,5.8,14c4a1cf-06bd-47f0-b428-cfba62e9922e,Washington,Tablet,False
fb3002ee-6ff2-498f-ab64-433d2844e23e,2024-04-18,Technical Support,Human Agent,4.51,Resolved,-0.16,3,8.6,3aad7a6a-2302-4fb2-a014-2c8944dbc04f,Virginia,Mobile,False
7f140430-b2d7-455f-9a8d-955e1a815f17,2024-06-20,Billing Question,AI Chatbot,2.72,Escalated,0.46,1,1.42,d17378dd-3316-4157-90e2-f49e0dcf6abc,Arizona,Mobile,False
e8b05d6f-f77c-4341-8949-5473a253ee39,2024-01-17,Account Update,Human Agent,2.92,Resolved,0.4,4,4.66,1fa5c1c7-8dfc-4842-917e-41b5bb9bc398,Indiana,Tablet,False
0f34ba42-3c53-4e28-a5c5-9ae5e50e1948,2024-06-21,Billing Question,AI Chatbot,1.41,Pending,0.35,2,3.43,01b7c354-05b1-49a6-9df5-bb2255ac8797,Alaska,Mobile,False
08ac5c86-0ebb-4482-bdf9-6ba11d093cde,2024-03-26,Billing Question,AI Chatbot,0.61,Pending,0.37,1,2.75,ed0a0536-7023-442a-af37-02148d4522de,Delaware,Desktop,True
7eb4433a-0517-4ed1-a03d-632c80c1df74,2024-06-06,Password Reset,AI Chatbot,1.93,Resolved,0.33,4,-1.3,1af97fad-7f21-4785-bd71-b131beaf0345,Colorado,Mobile,False
47dfdaa2-a58b-455a-bf8d-74493fa89bae,2024-05-07,Technical Support,AI Chatbot,2.0,Resolved,0.33,4,4.83,38430ec7-d72f-47db-bfb5-73f8a5a47a58,Connecticut,Tablet,False
5984c409-2cd1-4820-885b-777357f6c336,2024-03-13,Billing Question,AI Chatbot,0.92,Pending,0.67,1,4.01,b1172c22-5e9d-4e66-83ba-fb543cc5a6af,Louisiana,Desktop,True
14ad3432-5a7b-43b5-800d-77515a0e6441,2024-03-19,Billing Question,AI Chatbot,2.64,Resolved,-0.38,3,3.34,7d980833-eadc-4bd6-9891-73f1fd8689ff,Illinois,Mobile,False
151fc757-2a27-452c-962b-71b27c163128,2024-03-01,Billing Question,Human Agent,4.51,Resolved,0.53,4,7.79,f9a70403-ec2e-4af3-be57-ec63dae271d1,Mississippi,Tablet,True
81553764-9038-48ce-a7c8-11184cd28bef,2024-06-14,Account Update,Human Agent,6.43,Resolved,0.87,4,8.84,c2a7c858-8f4c-4bc6-b807-83d0a1363f9b,Arkansas,Mobile,False
f6458736-ded4-44e1-9227-50e651644bb0,2024-06-25,Product Information,Human Agent,7.48,Resolved,0.09,3,6.94,f945c420-2b75-441a-9947-bc2e45b06b99,Ohio,Tablet,False
85e20a09-c79c-4705-8240-89a5eb2d1432,2024-03-06,Shipping Inquiry,AI Chatbot,1.49,Resolved,0.22,2,2.12,32a74a5c-cd4b-4766-a77a-e2ff123c1445,Vermont,Mobile,False
04a03dd9-2e08-403a-8c67-78e7f1665a1d,2024-04-23,Password Reset,AI Chatbot,0.97,Resolved,0.51,3,5.22,e16c8098-5929-425e-ae96-892cf617028d,Pennsylvania,Mobile,True
070f7c93-2dce-49e0-905d-0dc2b5750f25,2024-05-07,Password Reset,AI Chatbot,0.2,Resolved,0.84,3,3.64,3e511e57-2bac-4a28-80fd-1ac0b6ecd676,South Carolina,Mobile,False
36e8202e-3398-436b-844c-1e58c1b2f9c6,2024-05-14,Shipping Inquiry,AI Chatbot,2.13,Resolved,0.77,4,4.89,cd2b1731-2280-4f58-a761-49308ebdc4b5,Maryland,Tablet,False
db598033-107d-4055-ba37-c07d8141bbdb,2024-03-10,Password Reset,Human Agent,3.57,Resolved,0.27,3,7.96,379b989f-93f5-4ddd-a452-698068a0274d,Florida,Tablet,True
17a34cfe-76cb-4388-a5bd-fe2db8909812,2024-04-30,Account Update,Human Agent,8.29,Resolved,-0.16,3,8.91,930f17a8-eeab-450f-9690-ac4d3ae1b9c6,Montana,Desktop,False
c7a74b4c-eef6-4c89-8828-11790ce9ec15,2024-01-12,Product Information,AI Chatbot,0.66,Resolved,0.32,5,4.37,af3c0357-184f-49f1-9483-525e0624f4bc,Illinois,Desktop,False
7b5bc649-51c5-49bc-bf7c-d97ecdd256b9,2024-05-25,Product Information,Human Agent,8.12,Resolved,0.55,3,7.42,b4bf43c2-0315-4916-a10e-8603ff0e13a6,Vermont,Tablet,True
d9f1555a-88c0-4b77-8e0f-7261fabce9f3,2024-05-08,Product Information,Human Agent,8.74,Resolved,0.26,3,8.99,b545f762-a63f-4983-beca-ea57b9d4ac77,South Carolina,Desktop,False
745c3124-a9c0-4102-8ac4-399a453396ee,2024-04-18,Shipping Inquiry,AI Chatbot,2.2,Resolved,0.42,4,4.31,84f61e98-8a0a-4f07-9f73-292f4af0282d,Alabama,Mobile,False
0ec53697-1df1-49b1-a58d-f3c6983435b5,2024-05-20,Product Information,AI Chatbot,0.33,Resolved,0.39,2,4.88,29119da8-abd6-4a00-aaa1-52411d5c4e60,Illinois,Tablet,False
1e05dfca-5647-4e03-bfdd-d2fad5fec64a,2024-02-25,Password Reset,AI Chatbot,2.04,Resolved,0.95,5,2.76,71e1a8bb-e36e-481a-9070-36eac1fb8e4a,Tennessee,Tablet,False
5c5b6824-9287-491a-b47b-7a860ebd7f7c,2024-05-09,Password Reset,AI Chatbot,1.46,Resolved,0.15,3,5.02,319ba3ca-d428-4e85-b1db-c8e2b10cbaf6,Nevada,Tablet,False
a47c0737-532c-4ee4-b187-8c7a85c5037d,2024-04-03,Billing Question,AI Chatbot,2.02,Resolved,0.6,5,4.06,e864de42-0ecc-45ba-a5ab-50027df4a1e5,Ohio,Tablet,False
c1aa4f5e-9a1f-4e01-b4a8-4ab3b159afa5,2024-03-14,Password Reset,Human Agent,8.59,Resolved,0.29,5,8.47,3f0bdbc9-8a87-4bc4-9737-c99e79f5b889,Maine,Tablet,False
e069edc1-3cff-47fa-a657-f635553331b1,2024-05-16,Technical Support,AI Chatbot,1.48,Resolved,0.01,4,1.56,c80fea87-3174-4a59-a270-5b594f1f81ce,North Carolina,Mobile,False
1490b8cb-a220-425c-88fb-2e6495940ab7,2024-01-23,Billing Question,AI Chatbot,1.4,Resolved,0.17,4,4.18,0824442e-2895-41d7-be90-72e73fa61f76,North Carolina,Mobile,False
2896c2be-fa58-49f6-a6ca-d37de70270b7,2024-04-03,Shipping Inquiry,Human Agent,6.05,Resolved,0.36,3,7.02,431047f9-56bf-4849-b917-9ae3e0436d8e,Missouri,Tablet,False
787eea10-9248-4354-8024-477d63fcadc7,2024-04-28,Password Reset,Human Agent,5.84,Escalated,0.55,5,5.59,5c71a055-8863-4a08-a103-4e124cabb596,Missouri,Desktop,True
fb4d81f9-caba-48fa-8d7d-4753d187b566,2024-01-03,Billing Question,AI Chatbot,1.7,Resolved,-0.02,5,0.07,0f3de295-3d14-457c-a57f-689aac1660e9,South Dakota,Desktop,False
4ed662cf-b231-4b94-a3bb-a0be8c54b3a2,2024-05-17,Technical Support,AI Chatbot,1.33,Resolved,0.32,2,1.37,c42c8c53-bf97-413d-8a6e-15324eff73b6,South Dakota,Mobile,False
e2707132-409f-4899-b25e-46543ea993fa,2024-06-15,Shipping Inquiry,AI Chatbot,1.44,Resolved,-0.2,3,3.42,ac4cd6db-59be-4512-ab21-1e07a748d8cd,New Jersey,Desktop,True
a3dd807e-db8c-4368-acfb-347c4f568897,2024-05-26,Product Information,Human Agent,5.57,Resolved,0.75,3,5.54,24328bdd-161c-48d1-8ae8-3d11ebf4ea68,Kansas,Desktop,False
6b4683c0-6fea-4eed-934c-bf9ebdcd93dc,2024-03-17,Billing Question,AI Chatbot,0.96,Escalated,0.38,2,4.81,67383c6f-0338-412a-af03-913ac7485d1b,Florida,Mobile,False
c082d104-ac19-433d-8ed3-5abc2f993f48,2024-06-02,Product Information,AI Chatbot,1.42,Resolved,0.34,4,3.05,fdc7d2b8-19cb-4a61-ba94-8a8db3f621a7,Vermont,Mobile,False
987aecf6-e1c9-4d32-9222-5acf4315a3a1,2024-04-04,Technical Support,Human Agent,4.1,Escalated,-0.21,2,9.56,491d8147-2fb3-46c1-a8b0-a2d5e719c3bc,Oklahoma,Mobile,False
63edd24e-8948-425e-8cda-6e6028fba42c,2024-05-05,Account Update,AI Chatbot,1.66,Resolved,0.08,3,4.35,0361b8eb-e30f-4a77-8371-51a7f4b06976,Oklahoma,Tablet,False
6726f84e-cdac-4d81-bf2a-4e1cc109f91a,2024-05-04,Product Information,Human Agent,7.56,Resolved,0.73,3,3.44,7f80f638-0762-4c30-82e3-9f42202e798b,North Carolina,Tablet,True
4cf6340a-e1ec-4993-9afe-0d14d9f5925b,2024-04-24,Shipping Inquiry,AI Chatbot,1.79,Resolved,0.78,4,0.47,21c3673f-fc00-48f6-aba6-921df2d3616b,Colorado,Tablet,False
94a1b47e-edb8-416d-956d-33c8ba7b89d1,2024-01-13,Account Update,Human Agent,5.41,Resolved,0.72,3,10.69,91a33c5b-59f4-41fc-a35f-5d4ea469857a,Rhode Island,Desktop,False
790403a9-4a20-4a29-a0ad-08163c045a5a,2024-03-18,Billing Question,Human Agent,10.58,Escalated,0.13,3,7.21,fdb396b4-46b5-4062-bca9-696a510d03a9,Kentucky,Tablet,True
c62f08fb-379e-492b-981f-c971bd3ae073,2024-05-07,Billing Question,AI Chatbot,1.56,Pending,0.34,1,5.41,83bef870-cb7e-432f-b92d-4bbb664d597d,Kentucky,Desktop,False
4a0feaca-62e6-4196-b569-00c2a54ff845,2024-04-07,Password Reset,Human Agent,3.09,Resolved,0.1,3,7.24,9888d4c0-c12e-4d7d-a7de-f6d0ff1cb548,Michigan,Tablet,False
48f94f1d-7348-4b6d-a210-1c6531da8e38,2024-05-20,Technical Support,AI Chatbot,1.63,Resolved,0.37,4,1.34,0ab42a5c-b668-406f-9074-9adca2bdb36d,South Dakota,Mobile,False
18ea0304-8fb2-4420-b76e-7d403c76fa7b,2024-06-02,Password Reset,AI Chatbot,2.28,Resolved,0.1,5,2.02,612274a9-f0e1-4162-ae74-65cf69d337ca,South Carolina,Mobile,True
a41678ac-9108-4774-ab39-536ac866579a,2024-04-16,Password Reset,AI Chatbot,1.32,Resolved,-0.14,4,6.59,150f26ad-fe9d-4354-8d32-c7a30c5711a4,Louisiana,Tablet,True
eaa7f3e2-1784-4e76-884a-1100a903f02e,2024-02-08,Technical Support,Human Agent,6.6,Resolved,0.22,4,10.26,2edda867-7eba-4a75-b1bb-270734cc68e5,Nevada,Desktop,False
23fc9482-e67f-4cf3-855d-f882cf14f8dc,2024-04-24,Technical Support,AI Chatbot,1.61,Resolved,0.24,2,2.2,bb39dee3-9ba4-451b-8088-e558d740eaf5,Washington,Tablet,False
5605c067-d1d3-4b23-a051-c685e91f80fd,2024-04-01,Password Reset,AI Chatbot,1.81,Resolved,-0.2,4,2.67,9c9af25d-2cab-49d7-8617-c5b18428b605,Florida,Desktop,False
fd08a289-c70b-44ce-9487-11f0730aa082,2024-03-14,Account Update,Human Agent,8.7,Resolved,0.24,5,4.91,a8cde49c-daf8-4bc9-9673-13702df32020,South Carolina,Tablet,False
1b990b39-450b-4145-9871-9291f6a95ffa,2024-04-23,Billing Question,Human Agent,7.07,Escalated,0.36,3,5.12,40f28c41-31ea-4c6d-afdf-b9135be6feec,Georgia,Tablet,True
21c35da8-1d64-4754-8aa0-b93636c6987e,2024-06-26,Shipping Inquiry,AI Chatbot,0.68,Resolved,0.13,4,0.8,f94398e4-498c-4470-a56a-5f05d473c0b8,Tennessee,Mobile,False
bc839c7d-2d55-447c-a46a-ad0edba2879e,2024-05-16,Product Information,Human Agent,7.18,Escalated,0.34,3,7.5,fb73c06c-d3cb-4a0a-a18f-d6330abe079a,Hawaii,Tablet,False
5bb96ebf-96fa-47a4-b46e-c5de09a988f8,2024-01-29,Technical Support,Human Agent,9.4,Resolved,0.45,3,10.39,daab7230-1c17-4582-9414-a18b6163ee13,Pennsylvania,Mobile,False
69084972-59e8-4cac-92b6-16a9e5125be0,2024-02-06,Account Update,AI Chatbot,0.86,Resolved,0.23,3,1.4,86c0fc0b-a94e-42cd-9c72-2513ad3e7884,South Dakota,Mobile,False
729ccd17-5b55-49cb-a4ce-28238e2893d0,2024-02-06,Account Update,AI Chatbot,2.22,Pending,0.32,1,1.99,b36e5cc8-368c-454a-ba7f-6903c9031b9a,South Dakota,Tablet,True
c3b74fc1-8cc8-405d-8be6-18ab66e6f5bd,2024-06-28,Shipping Inquiry,Human Agent,6.5,Resolved,0.42,2,8.08,23d9b8f5-8725-4ea9-a114-6882c7b6c7e7,Virginia,Mobile,False
44f755c9-8a89-454d-9c5e-9c23039701db,2024-03-19,Password Reset,Human Agent,9.79,Resolved,0.79,4,4.04,4cac6b6e-cb28-4343-b461-471030e2e1ff,Maryland,Mobile,False
8f378b3c-4ebd-4c8a-9d24-41c1c27e43b0,2024-06-19,Billing Question,AI Chatbot,2.89,Escalated,1.0,3,3.96,a9abceee-a045-46ae-8246-8accdc435c99,West Virginia,Tablet,False
516cd21a-e6b5-4d53-8fa5-10f34da574df,2024-06-28,Password Reset,AI Chatbot,1.43,Resolved,0.05,3,2.76,f3f8e095-83a3-46f5-9200-cc9571c4ba63,Georgia,Tablet,False
52f533c5-7d36-4b68-9f5f-f0874f29a5fc,2024-03-05,Product Information,AI Chatbot,1.89,Resolved,0.54,3,1.74,ffc1b7df-84f0-456f-ae38-232d135cd2c5,New Hampshire,Tablet,True
2afec082-f26e-4450-b0cf-65eea6a7f76e,2024-05-14,Technical Support,AI Chatbot,1.4,Escalated,0.71,2,4.82,a66d7054-2860-4c63-baa6-093f7e0b64dd,Nevada,Mobile,False
f3f8f58d-e565-4e55-b8b0-3f2b750b2994,2024-04-20,Shipping Inquiry,Human Agent,13.04,Resolved,0.49,4,4.13,37ea3ef8-3887-4bda-9f75-470f9b22b1f3,Colorado,Tablet,False
06dac744-dcc9-4db8-bf9a-bc566a742d77,2024-05-06,Password Reset,Human Agent,8.95,Resolved,0.4,4,4.85,66b5c0f5-3bf5-4c54-80b1-35e46d1587c8,Montana,Desktop,False
686e5a9a-9d28-42be-828e-3938c3bb264f,2024-05-04,Password Reset,Human Agent,2.76,Resolved,0.52,3,6.56,237d69e9-dc43-46f4-b72f-8576d7ee14c2,Mississippi,Mobile,False
7639774e-47d1-41f0-8a14-b3cfafa32104,2024-02-21,Billing Question,Human Agent,8.7,Resolved,0.89,3,3.53,79a1055b-3bbb-4a3e-b1bd-4343caf5f08a,Oregon,Tablet,False
09f3193b-b84b-421b-8623-f4c34393d894,2024-04-02,Product Information,AI Chatbot,0.38,Resolved,0.21,4,4.94,7e886cad-dc14-45a4-9be3-31e18d9d97e2,Alaska,Desktop,False
27b27efd-1910-424e-b095-7fbc6bbca432,2024-01-16,Shipping Inquiry,Human Agent,8.76,Resolved,0.11,3,5.66,0a43a32f-1375-4a75-8762-da4566b1532e,Pennsylvania,Mobile,False
7033a2d5-f236-46fe-9ed0-2a251e9aa33b,2024-04-16,Billing Question,Human Agent,7.0,Resolved,0.61,3,7.48,561158df-2e28-4e86-8021-af1b32bb7061,Virginia,Tablet,False
e76c9d74-71c2-49fd-bb8b-e47a2b13c2f6,2024-03-18,Account Update,AI Chatbot,1.28,Resolved,-0.05,3,0.97,e1d10945-90ec-4d5d-b2b0-a2a481b6890f,Virginia,Mobile,False
036faf77-f3de-428e-9b49-4e8550adbd4c,2024-05-03,Shipping Inquiry,Human Agent,9.93,Escalated,-0.18,3,4.83,c1dfd416-f657-4623-928c-2d7b0d5b34f6,Missouri,Tablet,True
7f0024d9-c1a7-49ca-b698-bd2189fc4596,2024-01-12,Password Reset,AI Chatbot,1.98,Resolved,1.0,4,0.64,97b1e3f5-059a-451f-a337-163f20790439,Oregon,Mobile,False
a87cd830-2fe4-4189-b409-ea5d194f50e9,2024-05-24,Shipping Inquiry,Human Agent,8.77,Escalated,0.11,2,5.62,9d3c60fd-1242-4b22-a078-68a2aa735ccd,Alaska,Desktop,False
5851b5dd-c2dd-4d40-aa8c-4e5e1db17c66,2024-02-17,Product Information,AI Chatbot,2.4,Resolved,0.06,5,3.74,fd4a4739-44e1-4c91-a46d-82b6973094b1,Utah,Desktop,False
402d34f9-d0ae-4092-b0a9-e05f2f704abf,2024-01-13,Technical Support,Human Agent,10.03,Resolved,0.62,3,6.86,f23f13a1-70f7-4e9d-b545-1d4db0444938,Missouri,Tablet,False
ead16fab-a8e0-4b07-8967-6c50ea09090b,2024-02-02,Shipping Inquiry,AI Chatbot,1.9,Resolved,0.26,4,4.69,0926e92b-5aca-42c8-886f-ab04c60bf60b,Vermont,Tablet,False
36ac08de-79bd-458a-aab2-273afa3a3f45,2024-03-12,Technical Support,AI Chatbot,2.15,Resolved,0.27,3,3.73,a5f36af7-6d0b-4fab-8ab4-8ef1fd30ae29,Tennessee,Mobile,False
c5735a97-7075-40e9-9a50-62a5cdd78337,2024-05-12,Technical Support,AI Chatbot,0.93,Pending,0.15,1,4.22,11e70a4f-4005-4a37-a3eb-3222c79617c1,Virginia,Tablet,False
fc5d0a4f-0258-4ca8-b995-7e9270222d0d,2024-04-30,Shipping Inquiry,Human Agent,5.88,Resolved,0.23,3,7.04,86afae44-7968-4589-a67d-5f622abdaef4,Texas,Desktop,False
e4b75399-103a-49bf-aa91-4df4a9ea6277,2024-05-16,Product Information,Human Agent,8.32,Resolved,0.18,4,5.74,7902b948-43fb-47a2-870a-e1b2c2bdb96a,Alabama,Mobile,False
41a46310-2634-4474-8039-0734f660b93d,2024-04-09,Password Reset,Human Agent,11.41,Resolved,0.32,4,7.24,1cfb0030-8bf9-4b1d-bc44-ac19c2556cb3,Illinois,Desktop,False
2615c074-e2b5-4c34-8788-d16291748fd6,2024-05-18,Account Update,AI Chatbot,2.62,Resolved,0.58,5,1.66,1de718ce-9e1a-4174-8898-3fc2e5770fe2,Arkansas,Mobile,True
dd12c92e-330d-4730-95ca-304f679e9e58,2024-03-02,Billing Question,Human Agent,9.14,Resolved,0.5,4,8.91,b92999b8-e2dc-424a-afc5-6a315de5dfd1,Kansas,Tablet,True
e5bb571f-323d-436f-a3bd-a3cf9c6d7491,2024-03-28,Billing Question,AI Chatbot,0.94,Escalated,0.54,1,2.36,42643acd-c503-45ce-83ff-a9b1db956324,Nevada,Desktop,False
8b0ff0bf-f698-4c19-aedd-01a6edf7d6c0,2024-04-22,Shipping Inquiry,AI Chatbot,2.17,Escalated,-0.11,4,3.57,464a1fa8-d524-4298-b82e-11961f14a71b,Virginia,Desktop,False
7cd7d4ca-b790-4cf3-820c-dae7d790d1f3,2024-06-22,Account Update,Human Agent,8.19,Resolved,0.63,2,6.02,cd68befe-99e3-488d-8a50-8705b36bd52d,New Mexico,Tablet,False
19ac8aa1-81a4-4115-8bf5-50c68a33a067,2024-04-11,Billing Question,Human Agent,9.57,Pending,-0.19,3,5.46,197d0add-5ba6-4692-bb8a-667e852e0975,Delaware,Desktop,False
663e173e-956e-4187-9bc0-f008d25f37fe,2024-02-25,Product Information,AI Chatbot,0.56,Resolved,-0.16,4,2.84,6ce8eeca-50a4-4ec9-9875-aacd6f794648,Missouri,Desktop,False
ade17f56-233f-4b02-993c-50f9acfb2e28,2024-05-07,Product Information,AI Chatbot,1.6,Escalated,0.2,1,2.08,59ab13a8-d134-46d6-8948-1b4363f44d66,Georgia,Desktop,False
8e32f6ac-e081-42f6-8341-b3af9c645915,2024-03-19,Shipping Inquiry,Human Agent,6.44,Resolved,0.35,3,7.86,029d05da-3fb2-4336-8422-52158a26b497,Kentucky,Desktop,False
0533f0b8-b3ef-4e71-9829-c0cc9fed5dfd,2024-06-09,Technical Support,Human Agent,7.35,Escalated,0.63,4,4.72,9745a0a9-4080-4562-b377-cfc0b2deb52b,Massachusetts,Mobile,False
d4d4ec64-c9fb-41b8-8a9b-c0ae2a4a6ede,2024-05-09,Account Update,Human Agent,11.69,Resolved,0.29,3,5.77,9dc4a71a-1a5d-4ffc-bec5-dc68e961f402,Georgia,Tablet,False
c62cf938-25a4-476d-ae44-4bcc9cc1485d,2024-05-28,Technical Support,Human Agent,4.56,Escalated,0.31,2,7.32,bb2d1693-c525-486d-a99b-b8b283c9a1e5,Arkansas,Mobile,False
e994b097-37a8-4775-8dad-3a8244585237,2024-03-20,Shipping Inquiry,AI Chatbot,2.05,Resolved,0.63,2,3.54,44bc2e5e-c7bc-4eec-a85a-a336f1563ba6,New York,Mobile,True
74c29b9e-d313-4104-bb43-3115ca933b29,2024-03-26,Technical Support,Human Agent,9.07,Resolved,0.65,2,4.37,9138e2e5-1896-4f1f-86a3-414b9edcdc0a,North Dakota,Mobile,False
